Id,y
1.017600000000000000e+04,-4.917337413267076727e+02
1.017700000000000000e+04,-1.311417511388327455e+02
1.017800000000000000e+04,3.623930224172945600e+02
1.017900000000000000e+04,-1.436303805540826417e+01
1.018000000000000000e+04,-3.026175736167629182e+01
1.018100000000000000e+04,-1.073235807672991768e+02
1.018200000000000000e+04,-3.340625929296718368e+02
1.018300000000000000e+04,2.995063996464327829e+02
1.018400000000000000e+04,-1.034722148450534434e+02
1.018500000000000000e+04,1.798204994671942529e+02
1.018600000000000000e+04,1.222007088790069673e+02
1.018700000000000000e+04,8.658037161690629091e+01
1.018800000000000000e+04,3.864825605669919923e+02
1.018900000000000000e+04,-6.133611745045823227e+02
1.019000000000000000e+04,-2.698163873834627111e+02
1.019100000000000000e+04,2.607314512622858160e+02
1.019200000000000000e+04,-4.462016128042724006e+01
1.019300000000000000e+04,-1.591571757641685849e+02
1.019400000000000000e+04,-1.452455987935751693e+02
1.019500000000000000e+04,4.472282148760012888e+02
1.019600000000000000e+04,4.763569859695945752e+02
1.019700000000000000e+04,1.217942134532724197e+02
1.019800000000000000e+04,-1.535679056106505458e+00
1.019900000000000000e+04,4.107440965387812071e+02
1.020000000000000000e+04,9.082809979964744684e+01
1.020100000000000000e+04,1.500733695684511702e+02
1.020200000000000000e+04,2.403365296154686348e+01
1.020300000000000000e+04,2.738866340536304733e+02
1.020400000000000000e+04,-1.545292603802509745e+02
1.020500000000000000e+04,4.258890150706578481e+01
1.020600000000000000e+04,6.173417063168562890e+02
1.020700000000000000e+04,3.893936076142959024e+01
1.020800000000000000e+04,-9.143610119490415400e+01
1.020900000000000000e+04,2.253532747739112949e+02
1.021000000000000000e+04,1.510582757708564827e+02
1.021100000000000000e+04,-8.691664773646002118e+01
1.021200000000000000e+04,-1.017178895800730061e+02
1.021300000000000000e+04,1.619377650260551036e+02
1.021400000000000000e+04,3.578704141035454995e+02
1.021500000000000000e+04,3.214597818655427375e+01
1.021600000000000000e+04,-3.791453992002921041e+02
1.021700000000000000e+04,-1.659421322236719902e+02
1.021800000000000000e+04,2.574539216945410089e+02
1.021900000000000000e+04,-1.248385077918411241e+02
1.022000000000000000e+04,4.708451472299201157e+01
1.022100000000000000e+04,-6.705065138980201311e+01
1.022200000000000000e+04,2.871733441341638127e+02
1.022300000000000000e+04,8.362674277701623851e+02
1.022400000000000000e+04,-7.873329260205639457e+01
1.022500000000000000e+04,-2.930092291521938250e+02
1.022600000000000000e+04,2.849163264622560519e+02
1.022700000000000000e+04,3.779514320082276981e+02
1.022800000000000000e+04,-4.739426195897226535e+02
1.022900000000000000e+04,-5.388094549766042292e+02
1.023000000000000000e+04,-3.729047504031866538e+02
1.023100000000000000e+04,-8.337700889968751028e+01
1.023200000000000000e+04,1.574620595191128132e+02
1.023300000000000000e+04,1.675029145615103232e+02
1.023400000000000000e+04,-1.056904057431964219e+02
1.023500000000000000e+04,5.611616879176283419e+02
1.023600000000000000e+04,-1.493553189574681141e+02
1.023700000000000000e+04,1.969668051235222777e+02
1.023800000000000000e+04,-3.381991172757968656e+01
1.023900000000000000e+04,5.199419882337485532e+00
1.024000000000000000e+04,-1.217084229606325181e+02
1.024100000000000000e+04,5.347357981737842181e+01
1.024200000000000000e+04,5.312918938411247609e+02
1.024300000000000000e+04,-1.576026225893759261e+02
1.024400000000000000e+04,-1.837719623926122949e+02
1.024500000000000000e+04,6.438322464256623334e+02
1.024600000000000000e+04,1.778030601012945766e+01
1.024700000000000000e+04,-9.207939719460266303e+01
1.024800000000000000e+04,4.854931646050748668e+02
1.024900000000000000e+04,-2.212365786079392365e+02
1.025000000000000000e+04,4.906065050484614289e+02
1.025100000000000000e+04,-4.367715915425048934e+01
1.025200000000000000e+04,1.399332298711763656e+02
1.025300000000000000e+04,2.075044744276110578e+02
1.025400000000000000e+04,1.709264702436020045e+01
1.025500000000000000e+04,-3.964720331605291221e+02
1.025600000000000000e+04,-1.683016676152915068e+02
1.025700000000000000e+04,-7.559324100124430856e+01
1.025800000000000000e+04,-2.920735078007695051e+02
1.025900000000000000e+04,-5.937366534663313189e+01
1.026000000000000000e+04,2.473690470643843469e+02
1.026100000000000000e+04,2.068311275818564354e+02
1.026200000000000000e+04,1.746246446408015274e+01
1.026300000000000000e+04,-1.818114850065695975e+02
1.026400000000000000e+04,3.001761509454860288e+02
1.026500000000000000e+04,-5.676387247955888142e+02
1.026600000000000000e+04,3.115932728526349820e+02
1.026700000000000000e+04,-9.929511835492121463e+00
1.026800000000000000e+04,1.614078230454780112e+02
1.026900000000000000e+04,2.723855992297234252e+02
1.027000000000000000e+04,5.512245741942552968e+01
1.027100000000000000e+04,-1.527826741219767293e+01
1.027200000000000000e+04,2.864023019429027954e+02
1.027300000000000000e+04,3.878886119434745297e+02
1.027400000000000000e+04,-1.485788886363865799e+02
1.027500000000000000e+04,1.719523524483958568e+02
1.027600000000000000e+04,-4.115705922226790108e+02
1.027700000000000000e+04,2.138025382707521089e+02
1.027800000000000000e+04,1.339300243737171456e+02
1.027900000000000000e+04,-9.901717750124167594e+01
1.028000000000000000e+04,-1.624172422455823437e+02
1.028100000000000000e+04,-3.907419011347876392e+01
1.028200000000000000e+04,-2.951584521832393762e+02
1.028300000000000000e+04,1.413248135435956669e+02
1.028400000000000000e+04,1.630598300533458485e+02
1.028500000000000000e+04,-5.545540146241769719e+01
1.028600000000000000e+04,-1.457406760935216141e+02
1.028700000000000000e+04,1.635046243635447283e+01
1.028800000000000000e+04,-3.642985584828284118e+02
1.028900000000000000e+04,5.586630187376728145e+02
1.029000000000000000e+04,4.005066121900747333e+01
1.029100000000000000e+04,6.763734504297001138e+01
1.029200000000000000e+04,5.598400846554662849e+02
1.029300000000000000e+04,4.698069471574157205e+02
1.029400000000000000e+04,-1.494998010545294562e+02
1.029500000000000000e+04,-3.288227866996963371e+02
1.029600000000000000e+04,4.257713170466743691e+02
1.029700000000000000e+04,8.550466241179483973e+01
1.029800000000000000e+04,-1.669155370558494837e+02
1.029900000000000000e+04,-6.622984070393496268e+02
1.030000000000000000e+04,5.028039165300365454e+01
1.030100000000000000e+04,-1.135571833296176081e+01
1.030200000000000000e+04,-4.518112644495305403e+02
1.030300000000000000e+04,7.867283313413113888e+01
1.030400000000000000e+04,-3.868187999173566709e+02
1.030500000000000000e+04,-2.732273830523715219e+02
1.030600000000000000e+04,3.520150454400221065e+02
1.030700000000000000e+04,-2.638480409181021287e+02
1.030800000000000000e+04,-2.147302229936117897e+02
1.030900000000000000e+04,-8.488115489738433439e+01
1.031000000000000000e+04,7.458832791254225185e+02
1.031100000000000000e+04,-4.189751084522736164e+02
1.031200000000000000e+04,7.391991251661945626e+02
1.031300000000000000e+04,-4.690774263529477821e+02
1.031400000000000000e+04,4.818298448656713049e+02
1.031500000000000000e+04,3.632079747874407190e+02
1.031600000000000000e+04,-2.702530418207190905e+02
1.031700000000000000e+04,-3.995921247161319343e+02
1.031800000000000000e+04,2.344572803070642806e+02
1.031900000000000000e+04,-3.873469357032636395e+01
1.032000000000000000e+04,2.383687487185068790e+02
1.032100000000000000e+04,2.869744199018280284e+01
1.032200000000000000e+04,2.382309578596528752e+02
1.032300000000000000e+04,-1.300074403000012921e+02
1.032400000000000000e+04,-6.812945617788498112e+02
1.032500000000000000e+04,6.158065295954254736e+01
1.032600000000000000e+04,-4.449298506709590697e+02
1.032700000000000000e+04,-1.471320839284067006e+01
1.032800000000000000e+04,6.804767823428567226e+02
1.032900000000000000e+04,2.887326064937642514e+02
1.033000000000000000e+04,8.399704901556718823e+02
1.033100000000000000e+04,4.166574765191793404e+02
1.033200000000000000e+04,1.673560372891568022e+02
1.033300000000000000e+04,-8.677953786706868300e+01
1.033400000000000000e+04,3.327699676004366438e+02
1.033500000000000000e+04,-2.013344309342536746e+02
1.033600000000000000e+04,-4.362508298784130290e+01
1.033700000000000000e+04,-1.079023777960970421e+02
1.033800000000000000e+04,-2.840357380251706445e+02
1.033900000000000000e+04,2.326085571783258388e+02
1.034000000000000000e+04,2.378331517153998789e+02
1.034100000000000000e+04,7.439980567720309068e+01
1.034200000000000000e+04,2.555177040636459367e+02
1.034300000000000000e+04,-1.686496192856102709e+02
1.034400000000000000e+04,6.856334601629004055e+01
1.034500000000000000e+04,-3.654419817252606322e+02
1.034600000000000000e+04,1.897064988609460556e+02
1.034700000000000000e+04,-3.698332497667090024e+02
1.034800000000000000e+04,-2.509002439023778663e+02
1.034900000000000000e+04,7.631355019623211433e+01
1.035000000000000000e+04,-3.449455092337759083e+02
1.035100000000000000e+04,-1.874233932681256078e+02
1.035200000000000000e+04,4.821697569825217897e+02
1.035300000000000000e+04,1.257526697288598854e+02
1.035400000000000000e+04,4.506919437521854093e+02
1.035500000000000000e+04,2.161761901820820526e+02
1.035600000000000000e+04,3.434193571930481426e+01
1.035700000000000000e+04,5.751145596121523340e+01
1.035800000000000000e+04,-2.114194989471272379e+02
1.035900000000000000e+04,4.976249180949307060e+01
1.036000000000000000e+04,7.611104020758432398e+01
1.036100000000000000e+04,-2.919625449044072951e+01
1.036200000000000000e+04,3.304895852873742967e+01
1.036300000000000000e+04,3.645627121631000591e+02
1.036400000000000000e+04,2.344828098731513251e+02
1.036500000000000000e+04,-2.179655485908996226e+01
1.036600000000000000e+04,-4.769378770477998728e+02
1.036700000000000000e+04,4.356765899304689782e+01
1.036800000000000000e+04,-3.109572136651691494e+02
1.036900000000000000e+04,-4.694111622603711709e+01
1.037000000000000000e+04,1.811955810713355390e+02
1.037100000000000000e+04,-2.149624298200718044e+02
1.037200000000000000e+04,-8.022706031522132264e+01
1.037300000000000000e+04,8.412082291657363839e+02
1.037400000000000000e+04,1.023567870858700672e+02
1.037500000000000000e+04,3.729773804688169037e+01
1.037600000000000000e+04,7.739818275960210769e+01
1.037700000000000000e+04,4.357945214936920593e+02
1.037800000000000000e+04,1.113947926515570828e+02
1.037900000000000000e+04,-1.288292241538750602e+02
1.038000000000000000e+04,5.730501210583959164e+02
1.038100000000000000e+04,4.860246807791115486e+01
1.038200000000000000e+04,-6.855414659218850204e+01
1.038300000000000000e+04,5.668162450583024281e+01
1.038400000000000000e+04,-3.603099319994402663e+02
1.038500000000000000e+04,1.319019228345041199e+02
1.038600000000000000e+04,-2.645258976334305885e+02
1.038700000000000000e+04,-3.787932497249925632e+02
1.038800000000000000e+04,-1.900992925997663292e+02
1.038900000000000000e+04,8.629152130409614756e+02
1.039000000000000000e+04,1.595764966623106886e+02
1.039100000000000000e+04,5.140204635801453605e+02
1.039200000000000000e+04,6.138766780340695561e+01
1.039300000000000000e+04,7.208758958326577613e+02
1.039400000000000000e+04,-4.509767310398021323e+02
1.039500000000000000e+04,1.058944421199972510e+02
1.039600000000000000e+04,-2.753260304400286174e+01
1.039700000000000000e+04,-2.343556196677004522e+01
1.039800000000000000e+04,3.312059982949458004e+02
1.039900000000000000e+04,-1.560245639482409956e+02
1.040000000000000000e+04,9.477018385603372952e-01
1.040100000000000000e+04,1.723240516531968680e+01
1.040200000000000000e+04,1.432390841702123225e+02
1.040300000000000000e+04,5.322645139074671761e+01
1.040400000000000000e+04,4.101334926979436801e+01
1.040500000000000000e+04,-1.293925514683473352e+02
1.040600000000000000e+04,4.309165210459301534e+02
1.040700000000000000e+04,-4.279096196573570410e+02
1.040800000000000000e+04,4.911400485209169631e+01
1.040900000000000000e+04,-2.216475803891873397e+02
1.041000000000000000e+04,-3.137597121868503791e+02
1.041100000000000000e+04,1.152445224470697696e+02
1.041200000000000000e+04,9.610097204453552422e+01
1.041300000000000000e+04,-3.999159849424208346e+02
1.041400000000000000e+04,-8.411407923562926214e+00
1.041500000000000000e+04,7.331841324374681790e+02
1.041600000000000000e+04,-3.324267664916509375e+02
1.041700000000000000e+04,8.367612042194328126e+01
1.041800000000000000e+04,3.397927486554424945e+02
1.041900000000000000e+04,-3.511570131451427557e+01
1.042000000000000000e+04,3.820433543387792952e+01
1.042100000000000000e+04,-6.061984890559309633e+02
1.042200000000000000e+04,1.942728533894617726e+02
1.042300000000000000e+04,1.550315511615824562e+02
1.042400000000000000e+04,-1.112564778734838455e+02
1.042500000000000000e+04,-6.333937163651612678e+01
1.042600000000000000e+04,4.039358187289639091e+02
1.042700000000000000e+04,6.909194303358597153e+02
1.042800000000000000e+04,7.578129943644992750e+01
1.042900000000000000e+04,-3.403154065235759731e+02
1.043000000000000000e+04,-1.957615954269784311e+02
1.043100000000000000e+04,4.044513870875569239e+01
1.043200000000000000e+04,-1.376541879602928304e+02
1.043300000000000000e+04,-9.567479658954471233e+01
1.043400000000000000e+04,2.908435378725027363e+02
1.043500000000000000e+04,5.684646813472785425e+02
1.043600000000000000e+04,3.512186507540744174e+02
1.043700000000000000e+04,1.947151665816825243e+02
1.043800000000000000e+04,-3.121508420871935527e+02
1.043900000000000000e+04,-5.183107868724476930e+02
1.044000000000000000e+04,-8.075158048061288696e+01
1.044100000000000000e+04,-1.099105383057846268e+02
1.044200000000000000e+04,4.914108364751961631e+02
1.044300000000000000e+04,3.714851448604937332e+02
1.044400000000000000e+04,3.438566446684351945e+02
1.044500000000000000e+04,1.146078539736844562e+02
1.044600000000000000e+04,-3.152044219098825124e+02
1.044700000000000000e+04,8.310396509307072677e+01
1.044800000000000000e+04,-8.259915101774068091e+01
1.044900000000000000e+04,-1.822190272252756529e+02
1.045000000000000000e+04,-2.949172924513046610e+02
1.045100000000000000e+04,-2.942105553148695662e+02
1.045200000000000000e+04,6.115470417356518738e+02
1.045300000000000000e+04,-3.475613410359252242e+01
1.045400000000000000e+04,-1.150415769005777946e+02
1.045500000000000000e+04,2.632793379023755165e+02
1.045600000000000000e+04,3.460565120928379770e+02
1.045700000000000000e+04,1.946116152691099330e+02
1.045800000000000000e+04,2.573561496384941734e+02
1.045900000000000000e+04,-3.032080949271150416e+02
1.046000000000000000e+04,-1.731959108570597152e+02
1.046100000000000000e+04,-8.853983448578466664e+01
1.046200000000000000e+04,1.376016120001118281e+02
1.046300000000000000e+04,3.370486492780649996e+02
1.046400000000000000e+04,1.557252346036268875e+02
1.046500000000000000e+04,-2.502907929052380496e+02
1.046600000000000000e+04,1.480634001514353599e+02
1.046700000000000000e+04,3.336821886093782155e+02
1.046800000000000000e+04,-2.603363923834255047e+02
1.046900000000000000e+04,3.403079092279143651e+02
1.047000000000000000e+04,2.246853557126952978e+02
1.047100000000000000e+04,-6.072797170619310236e+02
1.047200000000000000e+04,-5.485959294091859562e+01
1.047300000000000000e+04,-6.850910817258429688e+02
1.047400000000000000e+04,2.682582707785942375e+02
1.047500000000000000e+04,1.087974356338842483e+02
1.047600000000000000e+04,-2.331676171727206111e+02
1.047700000000000000e+04,1.158908815785020323e+02
1.047800000000000000e+04,7.528875461498473953e+01
1.047900000000000000e+04,3.125869539403421982e+02
1.048000000000000000e+04,7.842590704679496127e+01
1.048100000000000000e+04,-5.096307964395821841e+02
1.048200000000000000e+04,1.421529457847463220e+02
1.048300000000000000e+04,-5.676096744598837631e+02
1.048400000000000000e+04,9.919784411013085901e+01
1.048500000000000000e+04,1.817656936468096944e+02
1.048600000000000000e+04,-2.740709839435833217e+01
1.048700000000000000e+04,-6.468210508159747860e+02
1.048800000000000000e+04,-2.616328162502992427e+02
1.048900000000000000e+04,-3.988768891978157853e+02
1.049000000000000000e+04,-2.594107520561829574e+02
1.049100000000000000e+04,-2.520574035679908320e+02
1.049200000000000000e+04,-2.564796722733147050e+01
1.049300000000000000e+04,-4.793579494231419744e+02
1.049400000000000000e+04,1.099106861902190531e+02
1.049500000000000000e+04,1.619425796911397981e+02
1.049600000000000000e+04,-4.368071742397549428e+02
1.049700000000000000e+04,-6.601220442256754950e+01
1.049800000000000000e+04,-7.360538265407186032e+01
1.049900000000000000e+04,5.100273944619382149e+01
1.050000000000000000e+04,7.609681032163507552e+00
1.050100000000000000e+04,-3.839048673108285215e+01
1.050200000000000000e+04,4.935959706069282902e+02
1.050300000000000000e+04,-3.034490805444865487e+02
1.050400000000000000e+04,2.853630587606859876e+02
1.050500000000000000e+04,2.369308212194620751e+02
1.050600000000000000e+04,-1.129028873820915351e+02
1.050700000000000000e+04,-1.049163970540469961e+02
1.050800000000000000e+04,7.011071172015195430e+01
1.050900000000000000e+04,-3.344021807746179320e+02
1.051000000000000000e+04,-5.261520613513317812e+02
1.051100000000000000e+04,2.669512668154034074e+01
1.051200000000000000e+04,1.662507687890679264e+01
1.051300000000000000e+04,-2.826239186862393353e+02
1.051400000000000000e+04,-1.567643892232482301e+02
1.051500000000000000e+04,-3.687038524010558831e+02
1.051600000000000000e+04,8.726698388397387873e+01
1.051700000000000000e+04,9.621961449394291321e+00
1.051800000000000000e+04,1.593385543339497303e+02
1.051900000000000000e+04,7.378354361900721869e+02
1.052000000000000000e+04,-6.352561489683789375e+01
1.052100000000000000e+04,2.533923454040681520e+02
1.052200000000000000e+04,-1.954792622604790608e+02
1.052300000000000000e+04,-2.336040627570059769e+02
1.052400000000000000e+04,6.720430027603300687e+02
1.052500000000000000e+04,1.610264781163401437e+02
1.052600000000000000e+04,-8.692388588378196346e+01
1.052700000000000000e+04,7.674499376317864971e+02
1.052800000000000000e+04,3.001434547015425665e+02
1.052900000000000000e+04,-2.646332621205304463e+02
1.053000000000000000e+04,5.068069224983667596e+02
1.053100000000000000e+04,4.137325757860616022e+02
1.053200000000000000e+04,-2.279556542045857555e+02
1.053300000000000000e+04,2.707218219182481107e+02
1.053400000000000000e+04,1.662721453884319942e+02
1.053500000000000000e+04,4.678359469952991958e+02
1.053600000000000000e+04,6.910141927413326357e+02
1.053700000000000000e+04,-2.351955016257752504e+02
1.053800000000000000e+04,-2.044947563378369182e+02
1.053900000000000000e+04,2.355654990256697658e+02
1.054000000000000000e+04,4.815082289895013901e+02
1.054100000000000000e+04,-4.042863716261732634e+02
1.054200000000000000e+04,4.996345988790218939e+02
1.054300000000000000e+04,-2.804236242835597750e+02
1.054400000000000000e+04,3.496353570127748753e+02
1.054500000000000000e+04,5.627921855932694228e+01
1.054600000000000000e+04,3.777838241995528392e+02
1.054700000000000000e+04,5.823929412508230286e+01
1.054800000000000000e+04,4.242998121746483093e+02
1.054900000000000000e+04,8.580041244154710967e+01
1.055000000000000000e+04,-2.529928885245895742e+02
1.055100000000000000e+04,1.728678449550203879e+02
1.055200000000000000e+04,-1.901066002057142441e+02
1.055300000000000000e+04,3.069642865236686475e+02
1.055400000000000000e+04,-1.791176649334225601e+02
1.055500000000000000e+04,-1.557759049400490028e+02
1.055600000000000000e+04,-2.087525705791083510e+02
1.055700000000000000e+04,-2.574259780204177446e+02
1.055800000000000000e+04,-1.878870804578435809e+02
1.055900000000000000e+04,1.789596858980306990e+02
1.056000000000000000e+04,7.692994246067657969e+02
1.056100000000000000e+04,1.314540049564619153e+02
1.056200000000000000e+04,-8.633605847725519311e+01
1.056300000000000000e+04,-4.407896941287978052e+02
1.056400000000000000e+04,5.222063378416921751e+02
1.056500000000000000e+04,7.426044537058949402e+01
1.056600000000000000e+04,-2.733451908082477644e+02
1.056700000000000000e+04,2.388548320272214909e+01
1.056800000000000000e+04,-1.408861901167377368e+02
1.056900000000000000e+04,3.374418933254646618e+02
1.057000000000000000e+04,6.342512024403094983e+01
